Author 1,Author 2,ID 1,ID 2,Affiliation 1,Affiliation 2,Year,DOI,EID,General Areas,Specific Areas,AUID 1,AUID 2
Juan Arturo Burgos Mondonedo,Matthew Genesis Aguila Lee,56515452500,56514280000,De La Salle University,De La Salle University,2015,nan,2-s2.0-84922750624,"Biochemistry, Genetics and Molecular Biology (miscellaneous)",BIOC,AUID-56515452500,AUID-56514280000
Juan Arturo Burgos Mondonedo,Michael Bagui Ples,56515452500,55791389100,De La Salle University,De La Salle University,2015,nan,2-s2.0-84922750624,"Biochemistry, Genetics and Molecular Biology (miscellaneous)",BIOC,AUID-56515452500,AUID-55791389100
Juan Arturo Burgos Mondonedo,Rodel Jonathan Santos Vitor,56515452500,56000625100,De La Salle University,De La Salle University,2015,nan,2-s2.0-84922750624,"Biochemistry, Genetics and Molecular Biology (miscellaneous)",BIOC,AUID-56515452500,AUID-56000625100
Matthew Genesis Aguila Lee,Michael Bagui Ples,56514280000,55791389100,De La Salle University,De La Salle University,2015,nan,2-s2.0-84922750624,"Biochemistry, Genetics and Molecular Biology (miscellaneous)",BIOC,AUID-56514280000,AUID-55791389100
Matthew Genesis Aguila Lee,Rodel Jonathan Santos Vitor,56514280000,56000625100,De La Salle University,De La Salle University,2015,nan,2-s2.0-84922750624,"Biochemistry, Genetics and Molecular Biology (miscellaneous)",BIOC,AUID-56514280000,AUID-56000625100
Michael Bagui Ples,Rodel Jonathan Santos Vitor,55791389100,56000625100,De La Salle University,De La Salle University,2015,nan,2-s2.0-84922750624,"Biochemistry, Genetics and Molecular Biology (miscellaneous)",BIOC,AUID-55791389100,AUID-56000625100
Stephanie Chan,Jose Paolo Bantang,56937487000,56938667400,De La Salle University,De La Salle University,2015,nan,2-s2.0-84945940561,Electrochemistry,CHEM,AUID-56937487000,AUID-56938667400
Stephanie Chan,Drexel H. Camacho,56937487000,7003773991,De La Salle University,De La Salle University,2015,nan,2-s2.0-84945940561,Electrochemistry,CHEM,AUID-56937487000,AUID-7003773991
Jose Paolo Bantang,Drexel H. Camacho,56938667400,7003773991,De La Salle University,De La Salle University,2015,nan,2-s2.0-84945940561,Electrochemistry,CHEM,AUID-56938667400,AUID-7003773991
Edgar A. Vallar,Maria Cecilia D. Galvez,6602868039,23767787200,De La Salle University,De La Salle University,2015,nan,2-s2.0-84953432754,Engineering (all),ENGI,AUID-6602868039,AUID-23767787200
Patricia Marie L Lapeña,Joseph Ian Q Blanco,56811354500,56810329600,De La Salle University,De La Salle University,2015,nan,2-s2.0-84940536698,Computer Science Applications; Electrical and Electronic Engineering,COMP; ENGI,AUID-56811354500,AUID-56810329600
Patricia Marie L Lapeña,Kevin I. Bunda,56811354500,56811396100,De La Salle University,De La Salle University,2015,nan,2-s2.0-84940536698,Computer Science Applications; Electrical and Electronic Engineering,COMP; ENGI,AUID-56811354500,AUID-56811396100
Patricia Marie L Lapeña,Arnold Gabriel S Cruz,56811354500,56810386200,De La Salle University,De La Salle University,2015,nan,2-s2.0-84940536698,Computer Science Applications; Electrical and Electronic Engineering,COMP; ENGI,AUID-56811354500,AUID-56810386200
Patricia Marie L Lapeña,Aaron I. Ramírez,56811354500,56810321200,De La Salle University,De La Salle University,2015,nan,2-s2.0-84940536698,Computer Science Applications; Electrical and Electronic Engineering,COMP; ENGI,AUID-56811354500,AUID-56810321200
Patricia Marie L Lapeña,Argel A. Bandala,56811354500,55599317400,De La Salle University,De La Salle University,2015,nan,2-s2.0-84940536698,Computer Science Applications; Electrical and Electronic Engineering,COMP; ENGI,AUID-56811354500,AUID-55599317400
Joseph Ian Q Blanco,Kevin I. Bunda,56810329600,56811396100,De La Salle University,De La Salle University,2015,nan,2-s2.0-84940536698,Computer Science Applications; Electrical and Electronic Engineering,COMP; ENGI,AUID-56810329600,AUID-56811396100
Joseph Ian Q Blanco,Arnold Gabriel S Cruz,56810329600,56810386200,De La Salle University,De La Salle University,2015,nan,2-s2.0-84940536698,Computer Science Applications; Electrical and Electronic Engineering,COMP; ENGI,AUID-56810329600,AUID-56810386200
Joseph Ian Q Blanco,Aaron I. Ramírez,56810329600,56810321200,De La Salle University,De La Salle University,2015,nan,2-s2.0-84940536698,Computer Science Applications; Electrical and Electronic Engineering,COMP; ENGI,AUID-56810329600,AUID-56810321200
Joseph Ian Q Blanco,Argel A. Bandala,56810329600,55599317400,De La Salle University,De La Salle University,2015,nan,2-s2.0-84940536698,Computer Science Applications; Electrical and Electronic Engineering,COMP; ENGI,AUID-56810329600,AUID-55599317400
Kevin I. Bunda,Arnold Gabriel S Cruz,56811396100,56810386200,De La Salle University,De La Salle University,2015,nan,2-s2.0-84940536698,Computer Science Applications; Electrical and Electronic Engineering,COMP; ENGI,AUID-56811396100,AUID-56810386200
Kevin I. Bunda,Aaron I. Ramírez,56811396100,56810321200,De La Salle University,De La Salle University,2015,nan,2-s2.0-84940536698,Computer Science Applications; Electrical and Electronic Engineering,COMP; ENGI,AUID-56811396100,AUID-56810321200
Kevin I. Bunda,Argel A. Bandala,56811396100,55599317400,De La Salle University,De La Salle University,2015,nan,2-s2.0-84940536698,Computer Science Applications; Electrical and Electronic Engineering,COMP; ENGI,AUID-56811396100,AUID-55599317400
Arnold Gabriel S Cruz,Aaron I. Ramírez,56810386200,56810321200,De La Salle University,De La Salle University,2015,nan,2-s2.0-84940536698,Computer Science Applications; Electrical and Electronic Engineering,COMP; ENGI,AUID-56810386200,AUID-56810321200
Arnold Gabriel S Cruz,Argel A. Bandala,56810386200,55599317400,De La Salle University,De La Salle University,2015,nan,2-s2.0-84940536698,Computer Science Applications; Electrical and Electronic Engineering,COMP; ENGI,AUID-56810386200,AUID-55599317400
Aaron I. Ramírez,Argel A. Bandala,56810321200,55599317400,De La Salle University,De La Salle University,2015,nan,2-s2.0-84940536698,Computer Science Applications; Electrical and Electronic Engineering,COMP; ENGI,AUID-56810321200,AUID-55599317400
Carlos Anthony B Petilla,Gary Daniel G Yap,57189459674,57189461710,De La Salle University,De La Salle University,2015,nan,2-s2.0-84973659235,Electrical and Electronic Engineering; Mechanical Engineering; Computer Vision and Pattern Recognition; Control and Systems Engineering,ENGI; COMP,AUID-57189459674,AUID-57189461710
Carlos Anthony B Petilla,Nathaniel Y. Zheng,57189459674,57189465575,De La Salle University,De La Salle University,2015,nan,2-s2.0-84973659235,Electrical and Electronic Engineering; Mechanical Engineering; Computer Vision and Pattern Recognition; Control and Systems Engineering,ENGI; COMP,AUID-57189459674,AUID-57189465575
Carlos Anthony B Petilla,Patrick Laurence L Yuson,57189459674,57189462525,De La Salle University,De La Salle University,2015,nan,2-s2.0-84973659235,Electrical and Electronic Engineering; Mechanical Engineering; Computer Vision and Pattern Recognition; Control and Systems Engineering,ENGI; COMP,AUID-57189459674,AUID-57189462525
Carlos Anthony B Petilla,Joel Paz Ilao,57189459674,55817587400,De La Salle University,De La Salle University,2015,nan,2-s2.0-84973659235,Electrical and Electronic Engineering; Mechanical Engineering; Computer Vision and Pattern Recognition; Control and Systems Engineering,ENGI; COMP,AUID-57189459674,AUID-55817587400
Gary Daniel G Yap,Nathaniel Y. Zheng,57189461710,57189465575,De La Salle University,De La Salle University,2015,nan,2-s2.0-84973659235,Electrical and Electronic Engineering; Mechanical Engineering; Computer Vision and Pattern Recognition; Control and Systems Engineering,ENGI; COMP,AUID-57189461710,AUID-57189465575
Gary Daniel G Yap,Patrick Laurence L Yuson,57189461710,57189462525,De La Salle University,De La Salle University,2015,nan,2-s2.0-84973659235,Electrical and Electronic Engineering; Mechanical Engineering; Computer Vision and Pattern Recognition; Control and Systems Engineering,ENGI; COMP,AUID-57189461710,AUID-57189462525
Gary Daniel G Yap,Joel Paz Ilao,57189461710,55817587400,De La Salle University,De La Salle University,2015,nan,2-s2.0-84973659235,Electrical and Electronic Engineering; Mechanical Engineering; Computer Vision and Pattern Recognition; Control and Systems Engineering,ENGI; COMP,AUID-57189461710,AUID-55817587400
Nathaniel Y. Zheng,Patrick Laurence L Yuson,57189465575,57189462525,De La Salle University,De La Salle University,2015,nan,2-s2.0-84973659235,Electrical and Electronic Engineering; Mechanical Engineering; Computer Vision and Pattern Recognition; Control and Systems Engineering,ENGI; COMP,AUID-57189465575,AUID-57189462525
Nathaniel Y. Zheng,Joel Paz Ilao,57189465575,55817587400,De La Salle University,De La Salle University,2015,nan,2-s2.0-84973659235,Electrical and Electronic Engineering; Mechanical Engineering; Computer Vision and Pattern Recognition; Control and Systems Engineering,ENGI; COMP,AUID-57189465575,AUID-55817587400
Patrick Laurence L Yuson,Joel Paz Ilao,57189462525,55817587400,De La Salle University,De La Salle University,2015,nan,2-s2.0-84973659235,Electrical and Electronic Engineering; Mechanical Engineering; Computer Vision and Pattern Recognition; Control and Systems Engineering,ENGI; COMP,AUID-57189462525,AUID-55817587400
Susan Abogado Roces,Nathaniel Pundavela Dugos,16040680900,55907976800,De La Salle University,De La Salle University,2015,nan,2-s2.0-84949672126,Engineering (all),ENGI,AUID-16040680900,AUID-55907976800
Susan Abogado Roces,Julita Robles,16040680900,56371345400,De La Salle University,De La Salle University,2015,nan,2-s2.0-84949672126,Engineering (all),ENGI,AUID-16040680900,AUID-56371345400
Susan Abogado Roces,Neil Patrick C Angeles,16040680900,57000357900,De La Salle University,De La Salle University,2015,nan,2-s2.0-84949672126,Engineering (all),ENGI,AUID-16040680900,AUID-57000357900
Susan Abogado Roces,Janver B. Camacho,16040680900,56999942000,De La Salle University,De La Salle University,2015,nan,2-s2.0-84949672126,Engineering (all),ENGI,AUID-16040680900,AUID-56999942000
Susan Abogado Roces,Joshua M. Tam-Od,16040680900,57000515700,De La Salle University,De La Salle University,2015,nan,2-s2.0-84949672126,Engineering (all),ENGI,AUID-16040680900,AUID-57000515700
Nathaniel Pundavela Dugos,Julita Robles,55907976800,56371345400,De La Salle University,De La Salle University,2015,nan,2-s2.0-84949672126,Engineering (all),ENGI,AUID-55907976800,AUID-56371345400
Nathaniel Pundavela Dugos,Neil Patrick C Angeles,55907976800,57000357900,De La Salle University,De La Salle University,2015,nan,2-s2.0-84949672126,Engineering (all),ENGI,AUID-55907976800,AUID-57000357900
Nathaniel Pundavela Dugos,Janver B. Camacho,55907976800,56999942000,De La Salle University,De La Salle University,2015,nan,2-s2.0-84949672126,Engineering (all),ENGI,AUID-55907976800,AUID-56999942000
Nathaniel Pundavela Dugos,Joshua M. Tam-Od,55907976800,57000515700,De La Salle University,De La Salle University,2015,nan,2-s2.0-84949672126,Engineering (all),ENGI,AUID-55907976800,AUID-57000515700
Julita Robles,Neil Patrick C Angeles,56371345400,57000357900,De La Salle University,De La Salle University,2015,nan,2-s2.0-84949672126,Engineering (all),ENGI,AUID-56371345400,AUID-57000357900
Julita Robles,Janver B. Camacho,56371345400,56999942000,De La Salle University,De La Salle University,2015,nan,2-s2.0-84949672126,Engineering (all),ENGI,AUID-56371345400,AUID-56999942000
Julita Robles,Joshua M. Tam-Od,56371345400,57000515700,De La Salle University,De La Salle University,2015,nan,2-s2.0-84949672126,Engineering (all),ENGI,AUID-56371345400,AUID-57000515700
Neil Patrick C Angeles,Janver B. Camacho,57000357900,56999942000,De La Salle University,De La Salle University,2015,nan,2-s2.0-84949672126,Engineering (all),ENGI,AUID-57000357900,AUID-56999942000
Neil Patrick C Angeles,Joshua M. Tam-Od,57000357900,57000515700,De La Salle University,De La Salle University,2015,nan,2-s2.0-84949672126,Engineering (all),ENGI,AUID-57000357900,AUID-57000515700
Janver B. Camacho,Joshua M. Tam-Od,56999942000,57000515700,De La Salle University,De La Salle University,2015,nan,2-s2.0-84949672126,Engineering (all),ENGI,AUID-56999942000,AUID-57000515700
Kirkkennedy Yu,Andres Winston C. Oreta,57189459807,6602446235,De La Salle University,De La Salle University,2015,nan,2-s2.0-84971222483,Civil and Structural Engineering; Building and Construction,ENGI,AUID-57189459807,AUID-6602446235
Jose Isagani B. Janairo,Frumencio F. Co,57202302804,39961413200,De La Salle University,De La Salle University,2015,nan,2-s2.0-84946828799,"Biochemistry, Genetics and Molecular Biology (all)",BIOC,AUID-57202302804,AUID-39961413200
Jose Isagani B. Janairo,Jose Santos R. Carandang VI,57202302804,6506715238,De La Salle University,De La Salle University,2015,nan,2-s2.0-84946828799,"Biochemistry, Genetics and Molecular Biology (all)",BIOC,AUID-57202302804,AUID-6506715238
Jose Isagani B. Janairo,Divina Medina Amalin,57202302804,6602768637,De La Salle University,De La Salle University,2015,nan,2-s2.0-84946828799,"Biochemistry, Genetics and Molecular Biology (all)",BIOC,AUID-57202302804,AUID-6602768637
Frumencio F. Co,Jose Santos R. Carandang VI,39961413200,6506715238,De La Salle University,De La Salle University,2015,nan,2-s2.0-84946828799,"Biochemistry, Genetics and Molecular Biology (all)",BIOC,AUID-39961413200,AUID-6506715238
Frumencio F. Co,Divina Medina Amalin,39961413200,6602768637,De La Salle University,De La Salle University,2015,nan,2-s2.0-84946828799,"Biochemistry, Genetics and Molecular Biology (all)",BIOC,AUID-39961413200,AUID-6602768637
Jose Santos R. Carandang VI,Divina Medina Amalin,6506715238,6602768637,De La Salle University,De La Salle University,2015,nan,2-s2.0-84946828799,"Biochemistry, Genetics and Molecular Biology (all)",BIOC,AUID-6506715238,AUID-6602768637
Aimee Caye G. Chang,Mary Jane C. Flores,56658996900,56659107700,De La Salle University,De La Salle University,2015,nan,2-s2.0-84942986767,"Biochemistry, Genetics and Molecular Biology (miscellaneous)",BIOC,AUID-56658996900,AUID-56659107700
Maria Katrina Ganzon,Alexis M. Fillone,56214886900,39961309200,De La Salle University,De La Salle University,2015,nan,2-s2.0-84924571852,"Development; Business and International Management; Tourism, Leisure and Hospitality Management",SOCI; BUSI,AUID-56214886900,AUID-39961309200
Rionel Belen Caldo,Donabel D. Abuan,55598786400,56940996600,De La Salle University,De La Salle University,2015,nan,2-s2.0-84946077955,Industrial and Manufacturing Engineering,ENGI,AUID-55598786400,AUID-56940996600
Rionel Belen Caldo,Elmer P. Dadios,55598786400,6602629924,De La Salle University,De La Salle University,2015,nan,2-s2.0-84946077955,Industrial and Manufacturing Engineering,ENGI,AUID-55598786400,AUID-6602629924
Donabel D. Abuan,Elmer P. Dadios,56940996600,6602629924,De La Salle University,De La Salle University,2015,nan,2-s2.0-84946077955,Industrial and Manufacturing Engineering,ENGI,AUID-56940996600,AUID-6602629924
Aaron Don M. Africa,Melvin K. Cabatuan,56771232900,55515524400,De La Salle University,De La Salle University,2015,nan,2-s2.0-84945177090,Biomedical Engineering,ENGI,AUID-56771232900,AUID-55515524400
Robertneil Leong,Frumencio F. Co,57190000328,39961413200,De La Salle University,De La Salle University,2015,nan,2-s2.0-84976388639,Statistics and Probability,MATH,AUID-57190000328,AUID-39961413200
Robertneil Leong,Daniel Stanley Y. Tan,57190000328,57190003037,De La Salle University,De La Salle University,2015,nan,2-s2.0-84976388639,Statistics and Probability,MATH,AUID-57190000328,AUID-57190003037
